LAMMPS mixture_MACE_XXX.data

7500 atoms
3 atom types
0.0 44.0 xlo xhi
0.0 44.0 ylo yhi
0.0 44.0 zlo zhi

Atoms # atomic

261 1 26.36780000 38.43670000 28.12910000
262 2 25.19010000 38.66340000 27.76810000
263 2 27.13490000 37.39000000 27.78830000
264 2 26.98780000 39.13590000 29.09250000
265 1 28.17240000 37.22240000 28.69530000
266 1 28.22210000 38.55560000 29.40860000
267 3 29.15480000 36.88590000 28.28160000
268 3 27.83700000 36.55550000 29.40650000
269 3 29.07090000 39.14070000 29.09050000
270 3 28.44480000 38.52280000 30.50310000
271 1 26.36230000 24.92800000 41.73940000
272 2 25.63210000 25.18700000 42.64800000
273 2 27.13960000 25.74690000 41.12220000
274 2 26.46160000 23.64930000 41.25500000
275 1 27.88720000 25.00490000 40.18900000
276 1 27.56210000 23.53540000 40.39140000
277 3 28.96990000 25.12710000 40.42930000
278 3 27.68380000 25.33310000 39.14640000
279 3 28.46570000 23.10390000 40.85140000
280 3 27.21750000 23.08140000 39.47700000
281 1 31.19340000 34.89750000 29.58120000
282 2 30.97520000 36.00000000 30.10060000
283 2 32.36390000 34.33670000 29.54470000
284 2 30.38750000 34.15060000 28.75320000
285 1 32.38560000 33.06890000 28.93680000
286 1 30.95820000 32.99920000 28.38530000
287 3 32.62880000 32.16940000 29.56970000
288 3 32.97250000 33.05920000 28.03940000
289 3 30.43340000 32.20160000 28.82910000
290 3 31.17670000 32.87210000 27.30960000
291 1 21.20380000 43.56690000 30.28660000
292 2 21.68350000 43.04440000 29.25230000
293 2 20.23010000 42.98770000 31.03590000
294 2 21.66590000 0.89166400 30.95980000
295 1 19.90980000 43.75880000 32.12230000
296 1 21.17830000 0.88501200 32.28090000
297 3 19.64120000 43.23370000 33.10200000
298 3 19.09720000 0.70996300 31.74160000
299 3 21.89190000 0.26097000 32.87320000
300 3 21.04160000 1.90730000 32.68670000
301 1 26.16770000 26.19780000 19.16460000
302 2 26.84430000 25.58790000 18.36600000
303 2 25.19850000 27.02590000 18.75420000
304 2 26.10430000 26.07560000 20.47930000
305 1 24.33420000 27.32270000 19.84740000
306 1 25.18110000 26.90660000 21.06720000
307 3 23.37760000 26.81610000 19.83250000
308 3 24.06410000 28.33840000 20.05140000
309 3 24.60550000 26.39570000 21.82380000
310 3 25.67960000 27.74720000 21.41000000
311 1 15.35970000 5.39039000 12.72850000
312 2 16.24390000 5.37801000 11.84840000
313 2 14.14010000 4.93780000 12.57670000
314 2 15.49080000 5.85940000 13.99290000
315 1 13.47390000 4.81304000 13.78430000
316 1 14.24860000 5.89560000 14.63640000
317 3 13.74460000 3.78373000 14.10910000
318 3 12.42550000 4.84205000 13.69330000
319 3 14.35810000 5.71628000 15.69770000
320 3 13.79810000 6.88960000 14.56330000
321 1 30.66520000 28.01330000 8.55031000
322 2 30.75270000 29.22230000 8.86800000
323 2 31.52840000 27.02790000 8.86094000
324 2 29.68620000 27.55500000 7.80654000
325 1 31.18850000 25.78170000 8.26980000
326 1 29.77040000 26.11050000 7.67679000
327 3 31.06760000 25.04730000 9.03233000
328 3 32.02370000 25.43200000 7.56314000
329 3 29.01020000 25.80460000 8.36218000
330 3 29.55920000 25.61990000 6.68561000
331 1 18.34370000 40.21420000 17.55350000
332 2 18.05360000 39.36200000 18.40210000
333 2 17.53290000 40.80620000 16.69690000
334 2 19.54770000 40.69850000 17.32210000
335 1 18.20690000 41.74840000 15.91040000
336 1 19.67210000 41.49320000 16.15170000
337 3 17.80600000 42.69010000 16.22340000
338 3 17.88170000 41.69610000 14.80700000
339 3 20.21580000 42.40590000 16.45690000
340 3 20.15160000 40.94540000 15.30760000
341 1 2.34366000 37.20730000 18.93920000
342 2 2.82244000 37.92350000 18.08190000
343 2 1.49739000 36.28010000 18.69140000
344 2 2.76606000 37.16170000 20.21780000
345 1 1.17949000 35.49780000 19.90370000
346 1 2.26217000 35.98370000 20.85280000
347 3 1.24209000 34.42080000 19.67480000
348 3 0.13507300 35.67230000 20.23050000
349 3 3.17516000 35.41370000 20.96390000
350 3 1.85278000 36.26310000 21.89770000
351 1 6.33778000 36.42050000 16.09640000
352 2 7.20493000 37.18610000 15.77340000
353 2 5.18009000 36.16550000 15.51100000
354 2 6.54822000 35.64820000 17.19400000
355 1 4.57021000 35.07340000 16.08510000
356 1 5.27373000 35.09580000 17.48600000
357 3 4.82518000 34.18190000 15.42830000
358 3 3.45756000 35.22980000 16.27750000
359 3 5.46295000 34.08990000 17.84670000
360 3 4.79842000 35.66870000 18.28580000
361 1 3.03311000 27.23000000 28.68480000
362 2 2.68100000 28.15040000 27.89030000
363 2 3.99348000 27.34000000 29.60730000
364 2 2.59216000 25.86290000 28.63720000
365 1 4.15113000 26.14520000 30.33590000
366 1 3.48416000 25.09480000 29.41670000
